"","rowid","term","group","estimate","std.error","statistic","p.value","s.value","conf.low","conf.high","riskaverse","predicted_lo","predicted_hi","predicted","trust","lossavers","Strategies3"
"73",7,"lossavers","4",0.261434466005128,0.100998510897064,2.58849822322211,0.0096395444307127,6.69681931902451,0.0634810221547071,0.459387909855549,0.6,0.431836622891341,0.431862766337942,0.431849694568225,8.75901875901876,0.517797024713622,4
"74",8,"lossavers","4",0.259424005557007,0.10011963388875,2.59114017381716,0.00956585190701144,6.70789082813549,0.0631931289897207,0.455654882124294,0.7,0.418901406426625,0.41892734882718,0.418914377571889,8.75901875901876,0.517797024713622,4
"75",9,"lossavers","4",0.257077559397967,0.0991161099494481,2.59370105958641,0.009494900419796,6.71863141484233,0.0628135536093365,0.451341565186597,0.8,0.406074145077193,0.406099852833133,0.406086998891846,8.75901875901876,0.517797024713622,4
"76",10,"lossavers","4",0.254407535684176,0.0980318660096805,2.59515141391936,0.00945492564704995,6.72471817170694,0.0622686089679458,0.446546462400406,0.9,0.39337123007788,0.393396670831448,0.393383950383376,8.75901875901876,0.517797024713622,4
"77",11,"lossavers","4",0.251427872134391,0.0970392247538883,2.59099217632936,0.00956996671425266,6.70727037784693,0.0612344865290822,0.4416212577397,1,0.38080839883235,0.380833541619564,0.380820970147067,8.75901875901876,0.517797024713622,4
"78",1,"riskaverse","4",-0.132070595357949,0.112411231345913,-1.17488789844798,0.240039567753173,2.05865585781946,-0.352392560253739,0.0882513695378401,0,0.510754066085391,0.510744460950897,0.510749263519317,8.75901875901876,0.517797024713622,4
"79",2,"riskaverse","4",-0.13215583655652,0.113434904010481,-1.16503679100667,0.244004100778852,2.03502270069101,-0.354484163006821,0.0901724898937798,0.1,0.497541209340638,0.497531598006784,0.497536403673664,8.75901875901876,0.517797024713622,4
"80",3,"riskaverse","4",-0.132056400540759,0.113648123140817,-1.16197607924535,0.24524518164204,2.0277033029461,-0.354802628807334,0.090689827725815,0.2,0.484329055314367,0.484319451212224,0.484324253262028,8.75901875901876,0.517797024713622,4
"81",4,"riskaverse","4",-0.131772766387638,0.11351486674115,-1.16084148420948,0.245706369082903,2.02499283985222,-0.354257816910156,0.0907122841348799,0.3,0.471136056384184,0.47112647290998,0.471131264644601,8.75901875901876,0.517797024713622,4
"82",5,"riskaverse","4",-0.131306439459058,0.112854051075505,-1.16350665490251,0.24462399963346,2.03136214378714,-0.352496315076492,0.0898834361583759,0.4,0.457980565648897,0.457971016089379,0.457975790865456,8.75901875901876,0.517797024713622,4
"83",6,"riskaverse","4",-0.130659934086881,0.111883250726264,-1.16782389891903,0.242877805922867,2.04169743178854,-0.349947075983624,0.088627207809861,0.5,0.444880735065461,0.444871232524517,0.444875983790126,8.75901875901876,0.517797024713622,4
"84",7,"riskaverse","4",-0.129836744451574,0.110434893466697,-1.17568587586611,0.239720424738914,2.06057525968341,-0.346285158282817,0.0866116693796691,0.6,0.431854415910545,0.43184497323794,0.431849694568225,8.75901875901876,0.517797024713622,4
"85",8,"riskaverse","4",-0.128841304304009,0.108369699108725,-1.18890525085564,0.234476953652691,2.09248196525932,-0.341242011572552,0.0835594029645345,0.7,0.418919062717507,0.418909692440551,0.418914377571889,8.75901875901876,0.517797024713622,4
