"","rowid","term","group","estimate","std.error","statistic","p.value","s.value","conf.low","conf.high","lossavers","predicted_lo","predicted_hi","predicted","trust","riskaverse","Strategies3"
"53",9,"riskaverse","2",0.103917653683971,0.101899781155383,1.01980252072878,0.307822127468271,1.69983115288553,-0.0958022474130936,0.303637554781035,0.8,0.35333014242014,0.353337700067905,0.353333921240231,8.75901875901876,0.507674153491016,4
"54",10,"riskaverse","2",0.102535690520867,0.0994481352451856,1.03104688959798,0.302518831733637,1.72490314224196,-0.0923790728893646,0.297450453931099,0.9,0.33269267992782,0.332700137069171,0.332696408492937,8.75901875901876,0.507674153491016,4
"55",11,"riskaverse","2",0.100629813012803,0.0967592547162776,1.04000194408147,0.298338997454273,1.74497552265637,-0.0890148414020389,0.290274467427644,1,0.312377885051247,0.312385203583321,0.312381544310058,8.75901875901876,0.507674153491016,4
"56",1,"trust","2",0.00336857708997662,0.00450818315849528,0.747213893390474,0.454934458941068,1.13626937940362,-0.00546729953638415,0.0122044537163374,0,0.516958489805771,0.516963879529115,0.516961184916673,8.75901875901876,0.507674153491016,4
"57",2,"trust","2",0.00400473341332502,0.00432826985409554,0.925250399887989,0.354835672575366,1.49477703998189,-0.00447851961607266,0.0124879864427227,0.1,0.497617628079053,0.497624035652514,0.497620832106996,8.75901875901876,0.507674153491016,4
"58",3,"trust","2",0.00460724098434728,0.00417848109324249,1.10261142303556,0.270195947447097,1.88792205842444,-0.00358243146848955,0.0127969134371841,0.2,0.477771564174987,0.477778935760562,0.477775250198993,8.75901875901876,0.507674153491016,4
"59",4,"trust","2",0.00516778029976267,0.00405603102681509,1.27409782262454,0.202628750003897,2.30308920927058,-0.00278189443297192,0.0131174550324973,0.3,0.457503558898294,0.457511827346774,0.457507693341857,8.75901875901876,0.507674153491016,4
"60",5,"trust","2",0.00567862300304006,0.00396959913851765,1.43052807220242,0.152565514763326,2.7124991962951,-0.00210164834151576,0.0134588943475959,0.4,0.436906549243693,0.436915635040498,0.436911092347766,8.75901875901876,0.507674153491016,4
"61",6,"trust","2",0.00613292297540341,0.00391528143135404,1.56640667674365,0.117253440867092,3.09229783484137,-0.00154088761938893,0.0138067335701957,0.5,0.41608157862429,0.416091391301051,0.416086485153136,8.75901875901876,0.507674153491016,4
"62",7,"trust","2",0.00652498144806946,0.00387462859419217,1.68402758856681,0.0921763370975817,3.4394597507631,-0.00106915105001625,0.0141191139461552,0.6,0.395135858269062,0.395146298239379,0.395141078428189,8.75901875901876,0.507674153491016,4
"63",8,"trust","2",0.0068504676319428,0.00384101480053155,1.78350461732009,0.0745041970348985,3.74653449076526,-0.000677783041184331,0.0143787183050699,0.7,0.374180531497431,0.374191492245643,0.374186012028029,8.75901875901876,0.507674153491016,4
"64",9,"trust","2",0.00710657896932365,0.00381916315398916,1.86076862463986,0.0627768580499245,3.9936233652068,-0.000378843263577502,0.0145920012022248,0.8,0.353328235838678,0.353339606365029,0.353333921240231,8.75901875901876,0.507674153491016,4
"65",10,"trust","2",0.00729212948864799,0.00378936865110264,1.92436528616082,0.0543088124869828,4.20266987204513,-0.000134896591658308,0.0147191555689543,0.9,0.332690574669364,0.332702242076546,0.332696408492937,8.75901875901876,0.507674153491016,4
"66",11,"trust","2",0.00740756043431795,0.00376493116796509,1.96751550130508,0.0491238106126922,4.34743371256009,2.84309408340585e-05,0.0147866899278018,1,0.312375618160042,0.312387470256737,0.312381544310058,8.75901875901876,0.507674153491016,4
"67",1,"lossavers","4",0.230192768875814,0.0709681578624682,3.24360636952016,0.00118026731864007,9.72667063219438,0.0910977354162236,0.369287802335405,0,0.314837217672606,0.314860236949494,0.31484872719824,8.75901875901876,0.507674153491016,4
"68",2,"lossavers","4",0.238800411156426,0.079120125358299,3.01820061678375,0.00254280509961979,8.6193633977767,0.0837278150018655,0.393873007310986,0.1,0.338293622914981,0.338317502956097,0.338305562833492,8.75901875901876,0.507674153491016,4
"69",3,"lossavers","4",0.24646820416363,0.0865025461203055,2.84925953301824,0.00438211176966294,7.83415800264294,0.0769263291968165,0.416010079130444,0.2,0.362565147004997,0.362589793825414,0.362577470325871,8.75901875901876,0.507674153491016,4
