"treatment","session","id","period","endowment","belief_attack","belief_arming","production","arming","attack","opponent_production","opponent_arming","opponent_attack","conflict","rel_arming","arm_def","arm_att","unarmed_peace","choose_UP","win_conflict","comp1","comp2","likestowin","compulsive","trust","auszahlung","age","male","playerdem_study","bachelor","playerdem_understand","attack_profit","attack_spite","attack_super","attack_fight1","attack_fight2","attack_encourage","attack_chance","attack_mistake","attack_understand","noattack_risk","noattack_efficient","noattack_ownprofit","noattack_otherprofit","noattack_discourage","noattack_mistake","noattack_understand","arming_attack","arming_security","arming_noattack","arming_inefficient","arming_unequala1","arming_unequala2","arming_unequalb1","arming_unequalb2","arming_understand","indep_obs","Strategies3","choose_UC","choose_AP","choose_AC","riskaverse","econstudent","trustworth","no_cointosses","lossavers","lossavers_rel_orig","weird_LossAversion","mulSw_LossAversion","lossaversion_ordinal","X_score","Y_score","EET_type","EET_type_new","check_dec","check_game","belief_UP","reg_bel_arm","reg_bel_att","correct_beliefs","Altruist","Selfish","Maximin","armed_peace","armed_conflict"
0,15,365,3,80,NA,NA,40,40,0,100,20,0,0,0.5,40,NA,0,0,NA,9,8,10,8,6,15.5,19,1,6,1,2,2,5,2,5,3,4,3,3,3,3,3,4,2,3,3,3,5,5,1,3,5,3,NA,NA,3,15,2,0,1,0,0.363636374473572,0,0.186061501502991,3,0.5,0.5,0,0,3,0.5,5.5,8,3,1,0,NA,90,1,1,0,0,1,1,0
0,29,372,5,80,NA,NA,5,75,1,45,75,1,1,0.9375,NA,75,0,0,1,7,9,10,5,8,16,24,0,12,0,2,5,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,NA,NA,2,29,4,0,0,1,0.545454561710358,1,0.346230149269104,4,0.666666686534882,0.666666686534882,0,0,4,NA,NA,0,0,1,0,NA,100,1,1,0,0,0,0,1
0,29,372,4,80,NA,NA,50,30,0,60,60,1,1,0.375,30,NA,0,0,0,7,9,10,5,8,16,24,0,12,0,2,5,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,NA,NA,2,29,2,0,1,0,0.545454561710358,1,0.346230149269104,4,0.666666686534882,0.666666686534882,0,0,4,NA,NA,0,0,1,0,NA,100,1,1,0,0,0,0,1
0,29,372,7,80,NA,NA,0,80,1,110,10,0,1,1,NA,80,0,0,1,7,9,10,5,8,16,24,0,12,0,2,5,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,NA,NA,2,29,4,0,0,1,0.545454561710358,1,0.346230149269104,4,0.666666686534882,0.666666686534882,0,0,4,NA,NA,0,0,1,0,NA,100,1,1,0,0,0,0,1
0,29,372,3,80,NA,NA,40,40,0,85,35,0,0,0.5,40,NA,0,0,NA,7,9,10,5,8,16,24,0,12,0,2,5,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,NA,NA,2,29,2,0,1,0,0.545454561710358,1,0.346230149269104,4,0.666666686534882,0.666666686534882,0,0,4,NA,NA,0,0,1,0,NA,100,1,1,0,0,0,1,0
0,29,372,6,80,NA,NA,50,30,0,40,80,1,1,0.375,30,NA,0,0,1,7,9,10,5,8,16,24,0,12,0,2,5,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,NA,NA,2,29,2,0,1,0,0.545454561710358,1,0.346230149269104,4,0.666666686534882,0.666666686534882,0,0,4,NA,NA,0,0,1,0,NA,100,1,1,0,0,0,0,1
0,29,372,1,80,1,100,50,30,0,50,70,1,1,0.375,30,NA,0,0,0,7,9,10,5,8,16,24,0,12,0,2,5,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,NA,NA,2,29,2,0,1,0,0.545454561710358,1,0.346230149269104,4,0.666666686534882,0.666666686534882,0,0,4,NA,NA,0,0,1,0,0,100,1,1,0,0,0,0,1
0,29,372,2,80,NA,NA,10,70,1,60,60,0,1,0.875,NA,70,0,0,0,7,9,10,5,8,16,24,0,12,0,2,5,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,NA,NA,2,29,4,0,0,1,0.545454561710358,1,0.346230149269104,4,0.666666686534882,0.666666686534882,0,0,4,NA,NA,0,0,1,0,NA,100,1,1,0,0,0,0,1
0,8,379,4,80,NA,NA,45,35,0,60,60,0,0,0.4375,35,NA,0,0,NA,8,7,10,4,4,19,24,1,12,0,3,1,4,3,1,1,1,1,1,1,5,5,5,1,5,1,1,2,5,1,2,4,1,NA,NA,1,8,2,0,1,0,0.363636374473572,1,0.0264384914189577,3,0.5,0.5,0,0,3,NA,5.5,0,0,1,1,NA,80,1,1,0,0,0,1,0
0,8,379,3,80,NA,NA,45,35,0,60,60,1,1,0.4375,35,NA,0,0,1,8,7,10,4,4,19,24,1,12,0,3,1,4,3,1,1,1,1,1,1,5,5,5,1,5,1,1,2,5,1,2,4,1,NA,NA,1,8,2,0,1,0,0.363636374473572,1,0.0264384914189577,3,0.5,0.5,0,0,3,NA,5.5,0,0,1,1,NA,80,1,1,0,0,0,0,1
0,8,379,5,80,NA,NA,45,35,0,60,60,0,0,0.4375,35,NA,0,0,NA,8,7,10,4,4,19,24,1,12,0,3,1,4,3,1,1,1,1,1,1,5,5,5,1,5,1,1,2,5,1,2,4,1,NA,NA,1,8,2,0,1,0,0.363636374473572,1,0.0264384914189577,3,0.5,0.5,0,0,3,NA,5.5,0,0,1,1,NA,80,1,1,0,0,0,1,0
0,8,379,6,80,NA,NA,0,80,1,30,90,1,1,1,NA,80,0,0,0,8,7,10,4,4,19,24,1,12,0,3,1,4,3,1,1,1,1,1,1,5,5,5,1,5,1,1,2,5,1,2,4,1,NA,NA,1,8,4,0,0,1,0.363636374473572,1,0.0264384914189577,3,0.5,0.5,0,0,3,NA,5.5,0,0,1,1,NA,80,1,1,0,0,0,0,1
0,8,379,1,80,1,80,25,55,1,0,120,1,1,0.6875,NA,55,0,0,0,8,7,10,4,4,19,24,1,12,0,3,1,4,3,1,1,1,1,1,1,5,5,5,1,5,1,1,2,5,1,2,4,1,NA,NA,1,8,4,0,0,1,0.363636374473572,1,0.0264384914189577,3,0.5,0.5,0,0,3,NA,5.5,0,0,1,1,0,80,1,1,0,0,0,0,1
0,8,379,2,80,NA,NA,25,55,1,46,74,0,1,0.6875,NA,55,0,0,0,8,7,10,4,4,19,24,1,12,0,3,1,4,3,1,1,1,1,1,1,5,5,5,1,5,1,1,2,5,1,2,4,1,NA,NA,1,8,4,0,0,1,0.363636374473572,1,0.0264384914189577,3,0.5,0.5,0,0,3,NA,5.5,0,0,1,1,NA,80,1,1,0,0,0,0,1
0,8,379,7,80,NA,NA,45,35,0,100,20,0,0,0.4375,35,NA,0,0,NA,8,7,10,4,4,19,24,1,12,0,3,1,4,3,1,1,1,1,1,1,5,5,5,1,5,1,1,2,5,1,2,4,1,NA,NA,1,8,2,0,1,0,0.363636374473572,1,0.0264384914189577,3,0.5,0.5,0,0,3,NA,5.5,0,0,1,1,NA,80,1,1,0,0,0,1,0
0,1,386,6,80,NA,NA,80,0,0,60,60,0,0,0,0,NA,0,1,NA,6,8,9,6,10,16,20,0,11,1,2,4,4,2,1,1,1,1,4,1,4,4,4,1,4,1,1,4,4,4,4,2,4,NA,NA,1,1,1,0,0,0,0.272727280855179,0,0.128596231341362,2,0.333333343267441,0.333333343267441,0,0,2,1.5,4.5,1,1,1,0,NA,0,1,1,1,0,0,1,0
0,1,386,1,80,1,0,60,20,0,80,40,1,1,0.25,20,NA,0,0,0,6,8,9,6,10,16,20,0,11,1,2,4,4,2,1,1,1,1,4,1,4,4,4,1,4,1,1,4,4,4,4,2,4,NA,NA,1,1,2,0,1,0,0.272727280855179,0,0.128596231341362,2,0.333333343267441,0.333333343267441,0,0,2,1.5,4.5,1,1,1,0,0,0,1,1,1,0,0,0,1
0,1,386,4,80,NA,NA,60,20,0,35,85,0,0,0.25,20,NA,0,0,NA,6,8,9,6,10,16,20,0,11,1,2,4,4,2,1,1,1,1,4,1,4,4,4,1,4,1,1,4,4,4,4,2,4,NA,NA,1,1,2,0,1,0,0.272727280855179,0,0.128596231341362,2,0.333333343267441,0.333333343267441,0,0,2,1.5,4.5,1,1,1,0,NA,0,1,1,1,0,0,1,0
0,1,386,2,80,NA,NA,80,0,1,50,70,1,1,0,NA,0,0,0,0,6,8,9,6,10,16,20,0,11,1,2,4,4,2,1,1,1,1,4,1,4,4,4,1,4,1,1,4,4,4,4,2,4,NA,NA,1,1,3,1,0,0,0.272727280855179,0,0.128596231341362,2,0.333333343267441,0.333333343267441,0,0,2,1.5,4.5,1,1,1,0,NA,0,1,1,1,0,0,0,1
0,1,386,5,80,NA,NA,75,5,0,100,20,0,0,0.0625,5,NA,0,0,NA,6,8,9,6,10,16,20,0,11,1,2,4,4,2,1,1,1,1,4,1,4,4,4,1,4,1,1,4,4,4,4,2,4,NA,NA,1,1,2,0,1,0,0.272727280855179,0,0.128596231341362,2,0.333333343267441,0.333333343267441,0,0,2,1.5,4.5,1,1,1,0,NA,0,1,1,1,0,0,1,0
0,1,386,7,80,NA,NA,75,5,0,90,30,0,0,0.0625,5,NA,0,0,NA,6,8,9,6,10,16,20,0,11,1,2,4,4,2,1,1,1,1,4,1,4,4,4,1,4,1,1,4,4,4,4,2,4,NA,NA,1,1,2,0,1,0,0.272727280855179,0,0.128596231341362,2,0.333333343267441,0.333333343267441,0,0,2,1.5,4.5,1,1,1,0,NA,0,1,1,1,0,0,1,0
0,1,386,3,80,NA,NA,50,30,0,40,80,0,0,0.375,30,NA,0,0,NA,6,8,9,6,10,16,20,0,11,1,2,4,4,2,1,1,1,1,4,1,4,4,4,1,4,1,1,4,4,4,4,2,4,NA,NA,1,1,2,0,1,0,0.272727280855179,0,0.128596231341362,2,0.333333343267441,0.333333343267441,0,0,2,1.5,4.5,1,1,1,0,NA,0,1,1,1,0,0,1,0
1,393,393,1,100,1,50,30,70,1,100,0,0,1,0.699999988079071,NA,70,0,0,1,6,8,8,2,8,14.5,19,1,12,1,3,4,4,4,2,2,2,5,1,1,1,1,1,1,1,1,1,4,4,1,2,NA,NA,NA,NA,1,394,4,0,0,1,0.636363625526428,1,0.333333343267441,4,0.666666686534882,0.666666686534882,0,0,4,1.5,4.5,1,1,1,1,0,50,1,0,1,0,0,0,1
1,393,393,5,100,NA,NA,20,80,1,100,0,0,1,0.800000011920929,NA,80,0,0,1,6,8,8,2,8,14.5,19,1,12,1,3,4,4,4,2,2,2,5,1,1,1,1,1,1,1,1,1,4,4,1,2,NA,NA,NA,NA,1,394,4,0,0,1,0.636363625526428,1,0.333333343267441,4,0.666666686534882,0.666666686534882,0,0,4,1.5,4.5,1,1,1,1,NA,50,1,0,1,0,0,0,1
1,393,393,4,100,NA,NA,15,85,1,95,5,0,1,0.850000023841858,NA,85,0,0,1,6,8,8,2,8,14.5,19,1,12,1,3,4,4,4,2,2,2,5,1,1,1,1,1,1,1,1,1,4,4,1,2,NA,NA,NA,NA,1,394,4,0,0,1,0.636363625526428,1,0.333333343267441,4,0.666666686534882,0.666666686534882,0,0,4,1.5,4.5,1,1,1,1,NA,50,1,0,1,0,0,0,1
1,393,393,6,100,NA,NA,25,75,1,90,10,1,1,0.75,NA,75,0,0,1,6,8,8,2,8,14.5,19,1,12,1,3,4,4,4,2,2,2,5,1,1,1,1,1,1,1,1,1,4,4,1,2,NA,NA,NA,NA,1,394,4,0,0,1,0.636363625526428,1,0.333333343267441,4,0.666666686534882,0.666666686534882,0,0,4,1.5,4.5,1,1,1,1,NA,50,1,0,1,0,0,0,1
1,393,393,3,100,NA,NA,20,80,1,100,0,0,1,0.800000011920929,NA,80,0,0,1,6,8,8,2,8,14.5,19,1,12,1,3,4,4,4,2,2,2,5,1,1,1,1,1,1,1,1,1,4,4,1,2,NA,NA,NA,NA,1,394,4,0,0,1,0.636363625526428,1,0.333333343267441,4,0.666666686534882,0.666666686534882,0,0,4,1.5,4.5,1,1,1,1,NA,50,1,0,1,0,0,0,1
1,393,393,7,100,NA,NA,60,40,1,95,5,0,1,0.400000005960464,NA,40,0,0,1,6,8,8,2,8,14.5,19,1,12,1,3,4,4,4,2,2,2,5,1,1,1,1,1,1,1,1,1,4,4,1,2,NA,NA,NA,NA,1,394,4,0,0,1,0.636363625526428,1,0.333333343267441,4,0.666666686534882,0.666666686534882,0,0,4,1.5,4.5,1,1,1,1,NA,50,1,0,1,0,0,0,1
1,393,393,2,100,NA,NA,1,99,1,60,40,0,1,0.990000009536743,NA,99,0,0,1,6,8,8,2,8,14.5,19,1,12,1,3,4,4,4,2,2,2,5,1,1,1,1,1,1,1,1,1,4,4,1,2,NA,NA,NA,NA,1,394,4,0,0,1,0.636363625526428,1,0.333333343267441,4,0.666666686534882,0.666666686534882,0,0,4,1.5,4.5,1,1,1,1,NA,50,1,0,1,0,0,0,1
1,400,400,2,100,NA,NA,99,1,0,85,15,0,0,0.00999999977648258,1,NA,0,0,NA,9,8,9,2,8,8,21,0,12,1,3,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,5,4,5,NA,NA,NA,NA,1,401,2,0,1,0,0.272727280855179,1,0.511954367160797,4,0.666666686534882,0.666666686534882,0,0,4,-0.5,0.5,9,2,1,1,NA,0,0,0,0,1,0,1,0
1,400,400,5,100,NA,NA,100,0,0,100,0,0,0,0,0,NA,1,1,NA,9,8,9,2,8,8,21,0,12,1,3,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,5,4,5,NA,NA,NA,NA,1,401,1,0,0,0,0.272727280855179,1,0.511954367160797,4,0.666666686534882,0.666666686534882,0,0,4,-0.5,0.5,9,2,1,1,NA,0,0,0,0,1,0,0,0
1,400,400,6,100,NA,NA,100,0,0,75,25,0,0,0,0,NA,0,1,NA,9,8,9,2,8,8,21,0,12,1,3,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,5,4,5,NA,NA,NA,NA,1,401,1,0,0,0,0.272727280855179,1,0.511954367160797,4,0.666666686534882,0.666666686534882,0,0,4,-0.5,0.5,9,2,1,1,NA,0,0,0,0,1,0,1,0
1,400,400,3,100,NA,NA,98,2,0,20,80,1,1,0.0199999995529652,2,NA,0,0,0,9,8,9,2,8,8,21,0,12,1,3,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,5,4,5,NA,NA,NA,NA,1,401,2,0,1,0,0.272727280855179,1,0.511954367160797,4,0.666666686534882,0.666666686534882,0,0,4,-0.5,0.5,9,2,1,1,NA,0,0,0,0,1,0,0,1
1,400,400,7,100,NA,NA,100,0,0,80,20,0,0,0,0,NA,0,1,NA,9,8,9,2,8,8,21,0,12,1,3,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,5,4,5,NA,NA,NA,NA,1,401,1,0,0,0,0.272727280855179,1,0.511954367160797,4,0.666666686534882,0.666666686534882,0,0,4,-0.5,0.5,9,2,1,1,NA,0,0,0,0,1,0,1,0
1,400,400,4,100,NA,NA,50,50,0,49,51,0,0,0.5,50,NA,0,0,NA,9,8,9,2,8,8,21,0,12,1,3,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,5,4,5,NA,NA,NA,NA,1,401,2,0,1,0,0.272727280855179,1,0.511954367160797,4,0.666666686534882,0.666666686534882,0,0,4,-0.5,0.5,9,2,1,1,NA,0,0,0,0,1,0,1,0
1,400,400,1,100,0,0,100,0,0,45,55,1,1,0,0,NA,0,1,0,9,8,9,2,8,8,21,0,12,1,3,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,5,4,5,NA,NA,NA,NA,1,401,1,0,0,0,0.272727280855179,1,0.511954367160797,4,0.666666686534882,0.666666686534882,0,0,4,-0.5,0.5,9,2,1,1,1,0,0,0,0,1,0,0,1
1,400,407,5,100,NA,NA,40,60,1,40,60,1,1,0.600000023841858,NA,60,0,0,1,7,7,8,5,6,15,25,1,13,0,2,4,4,2,4,5,1,1,4,2,5,4,4,2,1,2,2,5,5,4,2,NA,NA,NA,NA,2,401,4,0,0,1,0.545454561710358,0,0.139682546257973,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,0,NA,90,1,0,0,0,1,0,1
1,400,407,2,100,NA,NA,30,70,1,49,51,0,1,0.699999988079071,NA,70,0,0,0,7,7,8,5,6,15,25,1,13,0,2,4,4,2,4,5,1,1,4,2,5,4,4,2,1,2,2,5,5,4,2,NA,NA,NA,NA,2,401,4,0,0,1,0.545454561710358,0,0.139682546257973,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,0,NA,90,1,0,0,0,1,0,1
1,400,407,1,100,1,90,60,40,0,100,0,0,0,0.400000005960464,40,NA,0,0,NA,7,7,8,5,6,15,25,1,13,0,2,4,4,2,4,5,1,1,4,2,5,4,4,2,1,2,2,5,5,4,2,NA,NA,NA,NA,2,401,2,0,1,0,0.545454561710358,0,0.139682546257973,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,0,0,90,1,0,0,0,1,1,0
1,400,407,3,100,NA,NA,70,30,0,20,80,1,1,0.300000011920929,30,NA,0,0,1,7,7,8,5,6,15,25,1,13,0,2,4,4,2,4,5,1,1,4,2,5,4,4,2,1,2,2,5,5,4,2,NA,NA,NA,NA,2,401,2,0,1,0,0.545454561710358,0,0.139682546257973,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,0,NA,90,1,0,0,0,1,0,1
1,400,407,4,100,NA,NA,100,0,0,90,10,0,0,0,0,NA,0,1,NA,7,7,8,5,6,15,25,1,13,0,2,4,4,2,4,5,1,1,4,2,5,4,4,2,1,2,2,5,5,4,2,NA,NA,NA,NA,2,401,1,0,0,0,0.545454561710358,0,0.139682546257973,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,0,NA,90,1,0,0,0,1,1,0
1,400,407,6,100,NA,NA,75,25,0,100,0,0,0,0.25,25,NA,0,0,NA,7,7,8,5,6,15,25,1,13,0,2,4,4,2,4,5,1,1,4,2,5,4,4,2,1,2,2,5,5,4,2,NA,NA,NA,NA,2,401,2,0,1,0,0.545454561710358,0,0.139682546257973,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,0,NA,90,1,0,0,0,1,1,0
1,400,407,7,100,NA,NA,30,70,1,75,25,0,1,0.699999988079071,NA,70,0,0,0,7,7,8,5,6,15,25,1,13,0,2,4,4,2,4,5,1,1,4,2,5,4,4,2,1,2,2,5,5,4,2,NA,NA,NA,NA,2,401,4,0,0,1,0.545454561710358,0,0.139682546257973,3,0.5,0.5,0,0,3,0.5,4.5,8,3,1,0,NA,90,1,0,0,0,1,0,1
1,393,414,6,100,NA,NA,100,0,0,80,20,0,0,0,0,NA,0,1,NA,9,9,10,6,8,22,30,1,10,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,3,394,1,0,0,0,0.454545468091965,0,0.156374007463455,5,0.833333313465118,0.833333313465118,0,0,5,0.5,0.5,9,2,1,1,NA,50,0,1,0,1,0,1,0
1,393,414,2,100,NA,NA,100,0,0,100,0,0,0,0,0,NA,1,1,NA,9,9,10,6,8,22,30,1,10,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,3,394,1,0,0,0,0.454545468091965,0,0.156374007463455,5,0.833333313465118,0.833333313465118,0,0,5,0.5,0.5,9,2,1,1,NA,50,0,1,0,1,0,0,0
1,393,414,5,100,NA,NA,100,0,0,20,80,1,1,0,0,NA,0,1,0,9,9,10,6,8,22,30,1,10,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,3,394,1,0,0,0,0.454545468091965,0,0.156374007463455,5,0.833333313465118,0.833333313465118,0,0,5,0.5,0.5,9,2,1,1,NA,50,0,1,0,1,0,0,1
1,393,414,4,100,NA,NA,100,0,0,95,5,0,0,0,0,NA,0,1,NA,9,9,10,6,8,22,30,1,10,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,3,394,1,0,0,0,0.454545468091965,0,0.156374007463455,5,0.833333313465118,0.833333313465118,0,0,5,0.5,0.5,9,2,1,1,NA,50,0,1,0,1,0,1,0
1,393,414,1,100,0,50,80,20,0,100,0,0,0,0.200000002980232,20,NA,0,0,NA,9,9,10,6,8,22,30,1,10,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,3,394,2,0,1,0,0.454545468091965,0,0.156374007463455,5,0.833333313465118,0.833333313465118,0,0,5,0.5,0.5,9,2,1,1,0,50,0,1,0,1,0,1,0
1,393,414,7,100,NA,NA,100,0,0,40,60,1,1,0,0,NA,0,1,0,9,9,10,6,8,22,30,1,10,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,3,394,1,0,0,0,0.454545468091965,0,0.156374007463455,5,0.833333313465118,0.833333313465118,0,0,5,0.5,0.5,9,2,1,1,NA,50,0,1,0,1,0,0,1
1,393,414,3,100,NA,NA,100,0,0,40,60,0,0,0,0,NA,0,1,NA,9,9,10,6,8,22,30,1,10,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,3,394,1,0,0,0,0.454545468091965,0,0.156374007463455,5,0.833333313465118,0.833333313465118,0,0,5,0.5,0.5,9,2,1,1,NA,50,0,1,0,1,0,1,0
1,400,421,4,100,NA,NA,20,80,1,65,35,0,1,0.800000011920929,NA,80,0,0,1,7,8,9,6,16,10,19,0,12,0,2,4,4,4,5,5,4,4,1,1,1,1,1,1,1,1,1,5,4,1,2,NA,NA,NA,NA,1,402,4,0,0,1,0.454545468091965,1,0.395833343267441,4,0.666666686534882,0.666666686534882,0,0,4,1.5,4.5,1,1,1,0,NA,60,1,1,1,0,0,0,1
1,400,421,2,100,NA,NA,20,80,1,80,20,0,1,0.800000011920929,NA,80,0,0,1,7,8,9,6,16,10,19,0,12,0,2,4,4,4,5,5,4,4,1,1,1,1,1,1,1,1,1,5,4,1,2,NA,NA,NA,NA,1,402,4,0,0,1,0.454545468091965,1,0.395833343267441,4,0.666666686534882,0.666666686534882,0,0,4,1.5,4.5,1,1,1,0,NA,60,1,1,1,0,0,0,1
1,400,421,1,100,1,60,15,85,1,60,40,1,1,0.850000023841858,NA,85,0,0,0,7,8,9,6,16,10,19,0,12,0,2,4,4,4,5,5,4,4,1,1,1,1,1,1,1,1,1,5,4,1,2,NA,NA,NA,NA,1,402,4,0,0,1,0.454545468091965,1,0.395833343267441,4,0.666666686534882,0.666666686534882,0,0,4,1.5,4.5,1,1,1,0,0,60,1,1,1,0,0,0,1
1,400,421,7,100,NA,NA,10,90,1,40,60,1,1,0.899999976158142,NA,90,0,0,1,7,8,9,6,16,10,19,0,12,0,2,4,4,4,5,5,4,4,1,1,1,1,1,1,1,1,1,5,4,1,2,NA,NA,NA,NA,1,402,4,0,0,1,0.454545468091965,1,0.395833343267441,4,0.666666686534882,0.666666686534882,0,0,4,1.5,4.5,1,1,1,0,NA,60,1,1,1,0,0,0,1
1,400,421,3,100,NA,NA,25,75,1,99,1,0,1,0.75,NA,75,0,0,1,7,8,9,6,16,10,19,0,12,0,2,4,4,4,5,5,4,4,1,1,1,1,1,1,1,1,1,5,4,1,2,NA,NA,NA,NA,1,402,4,0,0,1,0.454545468091965,1,0.395833343267441,4,0.666666686534882,0.666666686534882,0,0,4,1.5,4.5,1,1,1,0,NA,60,1,1,1,0,0,0,1
1,400,421,6,100,NA,NA,15,85,1,25,75,1,1,0.850000023841858,NA,85,0,0,0,7,8,9,6,16,10,19,0,12,0,2,4,4,4,5,5,4,4,1,1,1,1,1,1,1,1,1,5,4,1,2,NA,NA,NA,NA,1,402,4,0,0,1,0.454545468091965,1,0.395833343267441,4,0.666666686534882,0.666666686534882,0,0,4,1.5,4.5,1,1,1,0,NA,60,1,1,1,0,0,0,1
1,400,421,5,100,NA,NA,10,90,1,20,80,1,1,0.899999976158142,NA,90,0,0,0,7,8,9,6,16,10,19,0,12,0,2,4,4,4,5,5,4,4,1,1,1,1,1,1,1,1,1,5,4,1,2,NA,NA,NA,NA,1,402,4,0,0,1,0.454545468091965,1,0.395833343267441,4,0.666666686534882,0.666666686534882,0,0,4,1.5,4.5,1,1,1,0,NA,60,1,1,1,0,0,0,1
1,393,428,7,100,NA,NA,40,60,1,100,0,0,1,0.600000023841858,NA,60,0,0,1,7,7,8,3,16,13,26,1,3,0,3,5,5,4,5,5,5,5,3,3,1,4,4,1,1,3,3,4,4,4,4,NA,NA,NA,NA,3,394,4,0,0,1,0.363636374473572,0,0.11004464328289,2,0.333333343267441,0.333333343267441,0,0,2,0.5,4.5,8,3,1,1,NA,50,1,1,0,0,1,0,1
1,393,428,6,100,NA,NA,100,0,0,30,70,1,1,0,0,NA,0,1,0,7,7,8,3,16,13,26,1,3,0,3,5,5,4,5,5,5,5,3,3,1,4,4,1,1,3,3,4,4,4,4,NA,NA,NA,NA,3,394,1,0,0,0,0.363636374473572,0,0.11004464328289,2,0.333333343267441,0.333333343267441,0,0,2,0.5,4.5,8,3,1,1,NA,50,1,1,0,0,1,0,1
1,393,428,4,100,NA,NA,95,5,0,15,85,1,1,0.0500000007450581,5,NA,0,0,0,7,7,8,3,16,13,26,1,3,0,3,5,5,4,5,5,5,5,3,3,1,4,4,1,1,3,3,4,4,4,4,NA,NA,NA,NA,3,394,2,0,1,0,0.363636374473572,0,0.11004464328289,2,0.333333343267441,0.333333343267441,0,0,2,0.5,4.5,8,3,1,1,NA,50,1,1,0,0,1,0,1
1,393,428,5,100,NA,NA,90,10,0,99,1,0,0,0.100000001490116,10,NA,0,0,NA,7,7,8,3,16,13,26,1,3,0,3,5,5,4,5,5,5,5,3,3,1,4,4,1,1,3,3,4,4,4,4,NA,NA,NA,NA,3,394,2,0,1,0,0.363636374473572,0,0.11004464328289,2,0.333333343267441,0.333333343267441,0,0,2,0.5,4.5,8,3,1,1,NA,50,1,1,0,0,1,1,0
1,393,428,2,100,NA,NA,90,10,0,100,0,0,0,0.100000001490116,10,NA,0,0,NA,7,7,8,3,16,13,26,1,3,0,3,5,5,4,5,5,5,5,3,3,1,4,4,1,1,3,3,4,4,4,4,NA,NA,NA,NA,3,394,2,0,1,0,0.363636374473572,0,0.11004464328289,2,0.333333343267441,0.333333343267441,0,0,2,0.5,4.5,8,3,1,1,NA,50,1,1,0,0,1,1,0
1,393,428,3,100,NA,NA,100,0,0,60,40,0,0,0,0,NA,0,1,NA,7,7,8,3,16,13,26,1,3,0,3,5,5,4,5,5,5,5,3,3,1,4,4,1,1,3,3,4,4,4,4,NA,NA,NA,NA,3,394,1,0,0,0,0.363636374473572,0,0.11004464328289,2,0.333333343267441,0.333333343267441,0,0,2,0.5,4.5,8,3,1,1,NA,50,1,1,0,0,1,1,0
1,393,428,1,100,1,50,40,60,1,100,0,1,1,0.600000023841858,NA,60,0,0,1,7,7,8,3,16,13,26,1,3,0,3,5,5,4,5,5,5,5,3,3,1,4,4,1,1,3,3,4,4,4,4,NA,NA,NA,NA,3,394,4,0,0,1,0.363636374473572,0,0.11004464328289,2,0.333333343267441,0.333333343267441,0,0,2,0.5,4.5,8,3,1,1,0,50,1,1,0,0,1,0,1
1,400,435,6,100,NA,NA,80,20,0,60,40,0,0,0.200000002980232,20,NA,0,0,NA,5,4,7,6,16,19.5,20,1,12,1,3,3,3,3,3,3,3,3,3,3,2,5,4,5,1,1,1,1,5,2,5,NA,NA,NA,NA,1,402,2,0,1,0,0.636363625526428,1,0.0452628955245018,3,0.5,0.5,0,0,3,0.5,0.5,9,2,1,1,NA,20,0,0,0,1,0,1,0
